tweet_date,pct_positive,pct_negative,pct_neutral,avg_compound_sentiment,tweet_volume
2012-04-13,0.0,0.0,1.0,0.0878333,6
2012-05-13,0.0,0.0,1.0,0.4820000,1
2012-06-18,0.0,0.0,1.0,0.5921111,9
2013-03-19,0.0,0.0,1.0,0.0052727,11
2013-04-14,0.0,0.0,1.0,-0.0287586,58
2013-09-16,0.0,0.0,1.0,-0.0046250,32
2012-01-14,0.0,0.0,1.0,0.3675000,4
2012-02-17,0.0,0.0,1.0,0.0898000,5
2012-03-10,0.0,0.0,1.0,0.0851667,6
2013-12-25,0.0,0.0,1.0,0.3074364,346
2012-06-20,0.0,0.0,1.0,0.2236667,6
2013-03-14,0.0,0.0,1.0,0.4666667,6
2013-08-12,0.0,0.0,1.0,0.4133623,69
2013-02-14,0.0,0.0,1.0,0.2411667,6
2013-07-07,0.0,0.0,1.0,-0.0321746,63
2013-09-08,0.0,0.0,1.0,-0.0285532,47
2013-11-11,0.0,0.0,1.0,0.1539028,144
2013-11-22,0.0,0.0,1.0,0.2351395,215
2014-05-30,0.0,0.0,1.0,0.4347299,174
2012-04-11,0.0,0.0,1.0,0.2690000,3
2012-10-05,0.0,0.0,1.0,0.6176000,5
2012-11-26,0.0,0.0,1.0,0.4173000,10
2013-03-05,0.0,0.0,1.0,0.5201667,6
2013-11-02,0.0,0.0,1.0,0.2125867,75
2014-05-31,0.005917159763313609,0.0,0.9940828402366864,0.4675266,169
2017-03-29,0.03571428571428571,0.0,0.9642857142857143,0.2650714,28
2012-12-19,0.0,0.0,1.0,0.4113333,3
2013-07-12,0.0,0.0,1.0,0.2792262,84
2014-01-15,0.0,0.0,1.0,0.4315084,238
2012-01-29,0.0,0.0,1.0,0.1140000,1
2012-02-14,0.0,0.0,1.0,-0.4830000,3
2012-02-27,0.0,0.0,1.0,0.4580000,3
2012-03-17,0.0,0.0,1.0,0.0340000,3
2012-06-24,0.0,0.0,1.0,0.5562000,5
2012-07-13,0.0,0.0,1.0,0.2347500,4
2012-10-27,0.0,0.0,1.0,0.4605000,4
2012-11-29,0.0,0.0,1.0,0.3443333,6
2014-03-07,0.0,0.0,1.0,0.3336985,199
2013-07-06,0.0,0.0,1.0,-0.0147561,82
2013-01-05,0.0,0.0,1.0,0.4106667,6
2013-04-05,0.0,0.0,1.0,0.0510000,62
2013-08-02,0.0,0.0,1.0,0.0096623,77
2013-12-01,0.0,0.0,1.0,0.2943763,372
2013-12-23,0.002777777777777778,0.0,0.9972222222222222,0.3186111,360
2014-04-11,0.0,0.0,1.0,0.3810427,211
2012-04-23,0.0,0.0,1.0,-0.0340000,1
2012-11-09,0.0,0.0,1.0,0.4703333,3
2012-12-02,0.0,0.0,1.0,0.5144286,7
2013-06-05,0.0,0.0,1.0,0.7897716,324
2013-08-27,0.0,0.0,1.0,-0.0371852,81
2017-03-11,0.007407407407407408,0.0,0.9925925925925926,0.2516000,135
2012-01-11,0.0,0.0,1.0,0.2275000,2
2012-11-20,0.0,0.0,1.0,0.8580000,1
2013-09-01,0.0,0.0,1.0,-0.0086970,33
2013-10-14,0.0,0.0,1.0,0.1577656,64
2013-10-27,0.0,0.0,1.0,0.2021069,131
2014-02-22,0.0,0.0,1.0,0.3466983,242
2017-10-30,0.02857142857142857,0.007142857142857143,0.9571428571428572,0.0955357,140
2012-07-12,0.0,0.0,1.0,0.2020000,2
2012-08-20,0.0,0.0,1.0,0.4196667,6
2013-05-03,0.0,0.0,1.0,0.7002595,420
2013-11-20,0.0,0.0,1.0,0.1574270,178
2012-01-04,0.0,0.0,1.0,0.4887500,4
2012-07-03,0.0,0.0,1.0,-0.2428750,8
2013-08-18,0.0,0.0,1.0,0.1163684,76
2013-12-15,0.0,0.0,1.0,0.2984332,367
2013-12-26,0.0,0.0,1.0,0.3183690,336
2017-05-07,0.0,0.0,1.0,0.0929863,73
2012-09-12,0.0,0.0,1.0,0.0145714,7
2012-11-15,0.0,0.0,1.0,0.2226364,11
2012-12-12,0.0,0.0,1.0,0.0504000,5
2013-02-21,0.0,0.0,1.0,0.2088000,5
2014-04-20,0.0,0.0,1.0,0.3892927,164
2014-07-07,0.0,0.0,1.0,0.3473265,196
2017-09-22,0.009345794392523364,0.0,0.9906542056074766,0.0004860,107
2012-02-10,0.0,0.0,1.0,0.1194000,5
2012-08-27,0.0,0.0,1.0,0.2770000,6
2012-10-07,0.0,0.0,1.0,0.3422500,4
2013-03-13,0.0,0.0,1.0,-0.0295000,8
2013-10-31,0.0,0.0,1.0,0.0715893,112
2013-11-25,0.0,0.0,1.0,0.3119796,343
2013-12-07,0.0,0.0,1.0,0.2884419,387
2012-02-08,0.0,0.0,1.0,-0.2336667,12
2012-10-14,0.0,0.0,1.0,0.4676667,3
2012-11-10,0.0,0.0,1.0,0.3807500,4
2013-09-06,0.0,0.0,1.0,0.0089455,55
2014-03-14,0.0,0.012121212121212121,0.9878787878787879,0.3289939,165
2012-04-03,0.0,0.0,1.0,0.3400000,1
2012-07-05,0.0,0.0,1.0,0.6064000,5
2012-11-27,0.0,0.0,1.0,0.3140000,6
2013-02-15,0.0,0.0,1.0,0.1868000,5
2014-02-25,0.004608294930875576,0.0,0.9953917050691244,0.3019539,217
2012-02-01,0.0,0.0,1.0,0.5070000,2
2013-01-12,0.0,0.0,1.0,0.5452500,8
2013-01-23,0.0,0.0,1.0,0.3310000,7
2013-10-29,0.0,0.0,1.0,0.1839048,84
2018-06-17,0.023809523809523808,0.14285714285714285,0.8333333333333334,-0.0199524,84
