,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,stochastic_oscillator_sma,rolling_avg,price_to_SMA_ratio,multiplier,on_balance_volume,window_start_price,window_end_price,momentum
24,2017-04-14,1170.33,1190.80,1159.79,1167.54,1167.54,254827008,BTC,87.3168694117967500000,1153.935333,0.01178980018284959,-1,127661040,1071.79,1167.54,0.0893365304771
25,2017-04-15,1167.30,1188.00,1164.96,1172.52,1172.52,203559008,BTC,80.7932970079737500000,1160.650667,0.01022644740357522,1,331220048,1080.50,1172.52,0.0851642757982
26,2017-04-16,1172.61,1187.22,1172.61,1182.94,1182.94,183231008,BTC,76.0777355291760000000,1167.480000,0.01324219686846884,1,514451056,1102.17,1182.94,0.0732827059347
27,2017-04-17,1183.25,1194.90,1172.65,1193.91,1193.91,253206000,BTC,77.6208895021577500000,1173.596000,0.01730919328286736,1,767657056,1143.81,1193.91,0.0438009809321
28,2017-04-18,1193.77,1217.57,1193.77,1211.67,1211.67,270524000,BTC,84.6524913637400000000,1178.120000,0.02847757444063423,1,1038181056,1133.25,1211.67,0.0691992058240
29,2017-04-19,1212.13,1215.51,1205.08,1210.29,1210.29,288060992,BTC,90.7790100214472500000,1183.256000,0.02284712691082910,-1,750120064,1124.78,1210.29,0.0760237557567
30,2017-04-20,1211.08,1240.79,1208.41,1229.08,1229.08,315108000,BTC,96.1441403209415000000,1190.209333,0.03265868105909064,1,1065228064,1182.68,1229.08,0.0392329286028
31,2017-04-21,1229.42,1235.94,1215.56,1222.05,1222.05,272167008,BTC,96.7470801505367500000,1192.834000,0.02449293028200068,-1,793061056,1176.90,1222.05,0.0383634973235
32,2017-04-22,1222.71,1235.56,1208.47,1231.71,1231.71,249320000,BTC,96.7470801505367500000,1196.488000,0.02943782135717199,1,1042381056,1175.95,1231.71,0.0474169820145
33,2017-04-23,1231.92,1232.20,1203.94,1207.21,1207.21,258951008,BTC,87.5991751932085000000,1198.572000,0.00720690955570462,-1,783430048,1187.87,1207.21,0.0162812428970
34,2017-04-24,1209.63,1250.94,1209.63,1250.15,1250.15,235806000,BTC,87.5991751932085000000,1202.724000,0.03943215567328830,1,1019236048,1187.13,1250.15,0.0530860141686
35,2017-04-25,1250.45,1267.58,1249.97,1265.49,1265.49,242556000,BTC,90.4550412965560000000,1207.948000,0.04763615652329405,1,1261792048,1205.01,1265.49,0.0501904548510
36,2017-04-26,1265.99,1294.83,1265.93,1281.08,1281.08,329631008,BTC,90.4550412965560000000,1213.019333,0.05610847671460814,1,1591423056,1200.37,1281.08,0.0672376017395
37,2017-04-27,1281.88,1319.70,1281.30,1317.73,1317.73,449196992,BTC,100.0000000000000000000,1220.843333,0.07936044239347130,1,2040620048,1169.28,1317.73,0.1269584701697
38,2017-04-28,1317.74,1331.28,1292.37,1316.48,1316.48,527488992,BTC,99.7919302217192500000,1230.656667,0.06973783614987721,-1,1513131056,1167.54,1316.48,0.1275673638591
39,2017-04-29,1317.84,1327.20,1315.21,1321.79,1321.79,422705984,BTC,99.7919302217192500000,1240.940000,0.06515222331458411,1,1935837040,1172.52,1321.79,0.1273069968956
40,2017-04-30,1321.87,1347.91,1314.92,1347.89,1347.89,413115008,BTC,99.7919302217192500000,1252.631333,0.07604684993138360,1,2348952048,1182.94,1347.89,0.1394407155054
41,2017-05-01,1348.30,1434.32,1348.30,1421.60,1421.60,713624000,BTC,99.7919302217192500000,1268.542000,0.12065662784519551,1,3062576048,1193.91,1421.60,0.1907095174678
42,2017-05-02,1421.03,1473.90,1415.69,1452.82,1452.82,477337984,BTC,100.0000000000000000000,1285.802667,0.12989344110607604,1,3539914032,1211.67,1452.82,0.1990228362508
43,2017-05-03,1453.78,1492.77,1447.49,1490.09,1490.09,583795968,BTC,100.0000000000000000000,1304.364000,0.14238816772005360,1,4123710000,1210.29,1490.09,0.2311842616232
44,2017-05-04,1490.72,1608.91,1490.72,1537.67,1537.67,933548992,BTC,100.0000000000000000000,1326.189333,0.15946491329530246,1,5057258992,1229.08,1537.67,0.2510739740294
45,2017-05-05,1540.87,1618.03,1530.31,1555.45,1555.45,946035968,BTC,100.0000000000000000000,1347.947333,0.15393974372736119,1,6003294960,1222.05,1555.45,0.2728202610368
46,2017-05-06,1556.81,1578.80,1542.50,1578.80,1578.80,582529984,BTC,100.0000000000000000000,1371.730667,0.15095480328719661,1,6585824944,1231.71,1578.80,0.2817952277728
47,2017-05-07,1579.47,1596.72,1559.76,1596.71,1596.71,1080029952,BTC,100.0000000000000000000,1396.064000,0.14372263735759965,1,7665854896,1207.21,1596.71,0.3226447759710
48,2017-05-08,1596.92,1723.35,1596.92,1723.35,1723.35,1340320000,BTC,100.0000000000000000000,1430.473333,0.20474108831219995,1,9006174896,1250.15,1723.35,0.3785145782506
49,2017-05-09,1723.89,1833.49,1716.30,1755.36,1755.36,1167920000,BTC,100.0000000000000000000,1464.154000,0.19889028066719758,1,10174094896,1265.49,1755.36,0.3870990683451
50,2017-05-10,1756.52,1788.44,1719.10,1787.13,1787.13,915723008,BTC,100.0000000000000000000,1498.930000,0.19227048628021322,1,11089817904,1281.08,1787.13,0.3950182658382
51,2017-05-11,1780.37,1873.93,1755.35,1848.57,1848.57,799489984,BTC,100.0000000000000000000,1536.762667,0.20289882081056567,1,11889307888,1317.73,1848.57,0.4028442852481
52,2017-05-12,1845.76,1856.15,1694.01,1724.24,1724.24,740984000,BTC,94.1584130504237500000,1563.863333,0.10255158722363881,-1,11148323888,1316.48,1724.24,0.3097350510452
53,2017-05-13,1723.12,1812.99,1651.08,1804.91,1804.91,579635008,BTC,92.0863905742477500000,1596.425333,0.13059468719919142,1,11727958896,1321.79,1804.91,0.3655043539443
54,2017-05-14,1800.86,1831.42,1776.62,1808.91,1808.91,437196000,BTC,90.1060837914722500000,1628.900000,0.11051016023083062,1,12165154896,1347.89,1808.91,0.3420308778906
55,2017-05-15,1808.44,1812.80,1708.54,1738.43,1738.43,731529024,BTC,83.6571529532400000000,1654.936000,0.05045149782227228,-1,11433625872,1421.60,1738.43,0.2228685987620
56,2017-05-16,1741.70,1785.94,1686.54,1734.45,1734.45,959044992,BTC,82.2896432508895000000,1675.792667,0.03500273879644563,-1,10474580880,1452.82,1734.45,0.1938505802508
57,2017-05-17,1726.73,1864.05,1661.91,1839.09,1839.09,1064729984,BTC,83.7005409781255000000,1701.544000,0.08083599366222678,1,11539310864,1490.09,1839.09,0.2342140407626
58,2017-05-18,1818.70,1904.48,1807.12,1888.65,1888.65,894321024,BTC,85.6808477609010000000,1728.114667,0.09289622735433910,1,12433631888,1537.67,1888.65,0.2282544369078
59,2017-05-19,1897.37,2004.52,1890.25,1987.71,1987.71,1157289984,BTC,92.1297785991332500000,1758.117333,0.13059007080501834,1,13590921872,1555.45,1987.71,0.2779002860908
60,2017-05-20,1984.24,2084.73,1974.92,2084.73,2084.73,961336000,BTC,99.3388752510600000000,1793.402667,0.16244390529837436,1,14552257872,1578.80,2084.73,0.3204522422093
61,2017-05-21,2067.03,2119.08,2037.50,2041.20,2041.20,1147859968,BTC,97.7700708987337500000,1824.229333,0.11893826235278500,-1,13404397904,1596.71,2041.20,0.2783786661322
62,2017-05-22,2043.19,2303.90,2017.87,2173.40,2173.40,1942220032,BTC,97.7700708987337500000,1862.675333,0.16681633212995364,1,15346617936,1723.35,2173.40,0.2611483447936
63,2017-05-23,2191.56,2320.82,2178.50,2320.42,2320.42,1378749952,BTC,97.7700708987337500000,1902.480000,0.21968167865102393,1,16725367888,1755.36,2320.42,0.3219054780786
64,2017-05-24,2321.37,2523.72,2321.37,2443.64,2443.64,1725379968,BTC,97.7700708987337500000,1948.365333,0.25420010231725879,1,18450747856,1787.13,2443.64,0.3673543614622
65,2017-05-25,2446.24,2763.71,2285.30,2304.98,2304.98,2406700032,BTC,95.1814011676397500000,1982.888667,0.16243540969312525,-1,16044047824,1848.57,2304.98,0.2468989543269
66,2017-05-26,2320.89,2573.79,2071.99,2202.42,2202.42,1763480064,BTC,86.7987211565192500000,2006.478667,0.09765433155238226,-1,14280567760,1724.24,2202.42,0.2773279821835
67,2017-05-27,2196.27,2260.20,1855.83,2038.87,2038.87,1700480000,BTC,72.5299779424300000000,2027.454000,0.00563070728115163,-1,12580087760,1804.91,2038.87,0.1296241917880
68,2017-05-28,2054.08,2267.34,2054.08,2155.80,2155.80,1147139968,BTC,62.3831907626897500000,2050.846667,0.05117561185279972,1,13727227728,1808.91,2155.80,0.1917674179478
69,2017-05-29,2159.43,2307.05,2107.17,2255.61,2255.61,994625024,BTC,60.5734530420810000000,2080.626667,0.08410126418897812,1,14721852752,1738.43,2255.61,0.2974983174474
70,2017-05-30,2255.36,2301.96,2124.57,2175.47,2175.47,1443970048,BTC,59.5027425654620000000,2109.762667,0.03114441924097238,-1,13277882704,1734.45,2175.47,0.2542708063075
71,2017-05-31,2187.19,2311.08,2145.57,2286.41,2286.41,1544829952,BTC,67.2695421851422500000,2146.560000,0.06515075283243888,1,14822712656,1839.09,2286.41,0.2432289882496
72,2017-06-01,2288.33,2448.39,2288.33,2407.88,2407.88,1653180032,BTC,75.8054895299305000000,2184.479333,0.10226723760906371,1,16475892688,1888.65,2407.88,0.2749212400392
73,2017-06-02,2404.03,2488.55,2373.32,2488.55,2488.55,1317030016,BTC,82.4338260828995000000,2224.472667,0.11871457757947808,1,17792922704,1987.71,2488.55,0.2519683454830
74,2017-06-03,2493.72,2581.91,2423.57,2515.35,2515.35,1514950016,BTC,91.8872165706390000000,2259.648667,0.11315977423139825,1,19307872720,2084.73,2515.35,0.2065591227641
75,2017-06-04,2547.79,2585.89,2452.54,2511.81,2511.81,1355120000,BTC,98.2034230931877500000,2288.120667,0.09776116103757914,-1,17952752720,2041.20,2511.81,0.2305555555556
76,2017-06-05,2512.40,2686.81,2510.22,2686.81,2686.81,1369309952,BTC,99.8142629281397500000,2331.161333,0.15256287154622258,1,19322062672,2173.40,2686.81,0.2362243489464
77,2017-06-06,2690.84,2999.91,2690.84,2863.20,2863.20,2089609984,BTC,99.8142629281397500000,2377.148000,0.20446854802477591,1,21411672656,2320.42,2863.20,0.2339145499522
78,2017-06-07,2869.38,2869.38,2700.56,2732.16,2732.16,1517709952,BTC,95.8401263566210000000,2404.597333,0.13622350091827204,-1,19893962704,2443.64,2732.16,0.1180697647771
79,2017-06-08,2720.49,2815.30,2670.95,2805.62,2805.62,1281170048,BTC,94.2795967634320000000,2428.729333,0.15518018491358996,1,21175132752,2304.98,2805.62,0.2171992815556
80,2017-06-09,2807.44,2901.71,2795.62,2823.81,2823.81,1348950016,BTC,93.0849902344932500000,2463.318000,0.14634407737856014,1,22524082768,2202.42,2823.81,0.2821396463890
81,2017-06-10,2828.14,2950.99,2746.55,2947.71,2947.71,2018889984,BTC,93.0849902344932500000,2513.004000,0.17298261363690627,1,24542972752,2038.87,2947.71,0.4457567181821
82,2017-06-11,2942.41,2996.60,2840.53,2958.11,2958.11,1752400000,BTC,97.0591268060120000000,2574.286667,0.14909890880462692,1,26295372752,2155.80,2958.11,0.3721634659987
83,2017-06-12,2953.22,2997.26,2518.56,2659.63,2659.63,2569530112,BTC,89.2709970691395000000,2607.875333,0.01984552955622438,-1,23725842640,2255.61,2659.63,0.1791178439535
84,2017-06-13,2680.91,2789.04,2650.38,2717.02,2717.02,1781200000,BTC,82.7644255340897500000,2638.636000,0.02970625732385975,1,25507042640,2175.47,2717.02,0.2489347129586
85,2017-06-14,2716.88,2786.83,2412.94,2506.37,2506.37,1696560000,BTC,65.9511160209142500000,2660.696000,-0.05800211673937947,-1,23810482640,2286.41,2506.37,0.0962032181455
86,2017-06-15,2499.58,2534.71,2212.96,2464.58,2464.58,2026259968,BTC,43.5273114301067500000,2672.574000,-0.07782534739917398,-1,21784222672,2407.88,2464.58,0.0235476851006
87,2017-06-16,2469.57,2539.92,2385.15,2518.56,2518.56,1195190016,BTC,30.7960907469475000000,2679.952667,-0.06022220802155682,1,22979412688,2488.55,2518.56,0.0120592312793
88,2017-06-17,2514.01,2685.19,2484.96,2655.88,2655.88,1534509952,BTC,23.1876625053415000000,2691.108000,-0.01309051884948504,1,24513922640,2515.35,2655.88,0.0558689645576
89,2017-06-18,2655.35,2662.10,2516.33,2548.29,2548.29,1178659968,BTC,19.2413424114010000000,2693.304000,-0.05384241808574153,-1,23335262672,2511.81,2548.29,0.0145233914986
90,2017-06-19,2549.03,2662.85,2549.03,2589.60,2589.60,1446840064,BTC,22.9980953538790000000,2698.490000,-0.04035219696941623,1,24782102736,2686.81,2589.60,-0.0361804519114
91,2017-06-20,2591.26,2763.45,2589.82,2721.79,2721.79,1854189952,BTC,33.2928089477842500000,2700.822000,0.00776356235249861,1,26636292688,2863.20,2721.79,-0.0493887957530
92,2017-06-21,2709.43,2772.01,2660.40,2689.10,2689.10,1626579968,BTC,34.9755840577067500000,2689.215333,-0.00004288723129930,-1,25009712720,2732.16,2689.10,-0.0157604239869
93,2017-06-22,2691.03,2723.74,2642.36,2705.41,2705.41,1097939968,BTC,42.9345733795310000000,2687.432000,0.00668965763598856,1,26107652688,2805.62,2705.41,-0.0357175953978
94,2017-06-23,2707.34,2765.17,2706.37,2744.91,2744.91,961318976,BTC,50.8018762790510000000,2683.384667,0.02292825689757882,1,27068971664,2823.81,2744.91,-0.0279409733658
95,2017-06-24,2738.52,2757.94,2583.19,2608.72,2608.72,982750016,BTC,45.0742609365185000000,2669.045333,-0.02260183903740387,-1,26086221648,2947.71,2608.72,-0.1150011364754
96,2017-06-25,2607.25,2682.26,2552.12,2589.41,2589.41,1161100032,BTC,40.0244159422932500000,2645.158667,-0.02107573647490387,-1,24925121616,2958.11,2589.41,-0.1246403953876
97,2017-06-26,2590.57,2615.25,2376.29,2478.45,2478.45,1663280000,BTC,29.0619912684297500000,2613.181333,-0.05155835582421099,-1,23261841616,2659.63,2478.45,-0.0681222576073
98,2017-06-27,2478.45,2552.45,2332.99,2552.45,2552.45,1489789952,BTC,22.6980400921510000000,2606.036000,-0.02056226391346858,1,24751631568,2717.02,2552.45,-0.0605700362898
99,2017-06-28,2553.03,2603.98,2484.42,2574.79,2574.79,1183869952,BTC,25.2251537961907500000,2596.554000,-0.00838187844350628,1,25935501520,2506.37,2574.79,0.0272984435658
100,2017-06-29,2567.56,2588.83,2510.48,2539.32,2539.32,949979008,BTC,25.5671886704957500000,2598.750667,-0.02286893766095953,-1,24985522512,2464.58,2539.32,0.0303256538639
101,2017-06-30,2539.24,2559.25,2478.43,2480.84,2480.84,860273024,BTC,24.5544899127705000000,2599.834667,-0.04577009011781133,-1,24125249488,2518.56,2480.84,-0.0149768121466
102,2017-07-01,2492.60,2515.27,2419.23,2434.55,2434.55,779913984,BTC,16.7181898378587500000,2594.234000,-0.06155342964435745,-1,23345335504,2655.88,2434.55,-0.0833358434869
103,2017-07-02,2436.40,2514.28,2394.84,2506.47,2506.47,803747008,BTC,12.6828672964355000000,2584.273333,-0.03010646436136870,1,24149082512,2548.29,2506.47,-0.0164110050269
104,2017-07-03,2498.56,2595.00,2480.47,2564.06,2564.06,964112000,BTC,16.4497485914065000000,2585.324667,-0.00822514373975143,1,25113194512,2589.60,2564.06,-0.0098625270312
105,2017-07-04,2561.00,2631.59,2559.35,2601.64,2601.64,985516032,BTC,29.6848820724317500000,2586.127333,0.00599841577870211,1,26098710544,2721.79,2601.64,-0.0441437436393
106,2017-07-05,2602.87,2622.65,2538.55,2601.99,2601.99,941566016,BTC,43.1724449026935000000,2578.140667,0.00925059416084995,-1,25157144528,2689.10,2601.99,-0.0323937376818
107,2017-07-06,2608.10,2616.72,2581.69,2608.56,2608.56,761956992,BTC,51.3959595308672500000,2572.771333,0.01391055106256503,1,25919101520,2705.41,2608.56,-0.0357986405018
108,2017-07-07,2608.59,2916.14,2498.87,2518.66,2518.66,917411968,BTC,47.7389160974352500000,2560.321333,-0.01627191574082002,-1,25001689552,2744.91,2518.66,-0.0824252889894
109,2017-07-08,2520.27,2571.34,2492.31,2571.34,2571.34,733329984,BTC,53.9140987820475000000,2548.750000,0.00886316821971555,1,25735019536,2608.72,2571.34,-0.0143288662639
110,2017-07-09,2572.61,2635.49,2517.59,2518.44,2518.44,527856000,BTC,52.4790042007370000000,2542.731333,-0.00955324405875798,-1,25207163536,2589.41,2518.44,-0.0274077878745
111,2017-07-10,2525.25,2537.16,2321.13,2372.56,2372.56,1111200000,BTC,38.4622172436550000000,2528.274667,-0.06158930002046332,-1,24095963536,2478.45,2372.56,-0.0427242833222
112,2017-07-11,2385.89,2413.47,2296.81,2337.79,2337.79,1329760000,BTC,31.6870206977082500000,2518.897333,-0.07189945005988063,-1,22766203536,2552.45,2337.79,-0.0840995905894
113,2017-07-12,2332.77,2423.71,2275.14,2398.84,2398.84,1117410048,BTC,17.6891709855912500000,2508.656667,-0.04377508825523154,1,23883613584,2574.79,2398.84,-0.0683356700935
114,2017-07-13,2402.70,2425.22,2340.83,2357.90,2357.90,835769984,BTC,7.4934446208960000000,2494.197333,-0.05464576968176880,-1,23047843600,2539.32,2357.90,-0.0714443236772
115,2017-07-14,2360.59,2363.25,2183.22,2233.34,2233.34,882502976,BTC,7.4934446208960000000,2473.798667,-0.09720219765968529,-1,22165340624,2480.84,2233.34,-0.0997645958627
116,2017-07-15,2230.12,2231.14,1990.41,1998.86,1998.86,993608000,BTC,7.4934446208960000000,2441.666667,-0.18135426632336461,-1,21171732624,2434.55,1998.86,-0.1789612043293
117,2017-07-16,1991.98,2058.77,1843.03,1929.82,1929.82,1182870016,BTC,1.8567418842560000000,2408.018000,-0.19858572485753844,-1,19988862608,2506.47,1929.82,-0.2300645928337
118,2017-07-17,1932.62,2230.49,1932.62,2228.41,2228.41,1201760000,BTC,10.9979520876920000000,2389.480667,-0.06740823193276751,1,21190622608,2564.06,2228.41,-0.1309056730342
119,2017-07-18,2233.52,2387.61,2164.77,2318.88,2318.88,1512450048,BTC,25.3281816306687500000,2373.135333,-0.02286230045355782,1,22703072656,2601.64,2318.88,-0.1086852908166
120,2017-07-19,2323.08,2397.17,2260.23,2273.43,2273.43,1245100032,BTC,37.9843533606390000000,2351.254667,-0.03309920787921184,-1,21457972624,2601.99,2273.43,-0.1262725836763
121,2017-07-20,2269.89,2900.70,2269.89,2817.60,2817.60,2249260032,BTC,62.9843533606390000000,2365.628667,0.19105759889745198,1,23707232656,2608.56,2817.60,0.0801361670807
122,2017-07-21,2838.41,2838.41,2621.85,2667.76,2667.76,1489449984,BTC,72.7668874294272500000,2369.575333,0.12583886354964854,-1,22217782672,2518.66,2667.76,0.0591981450454
123,2017-07-22,2668.63,2862.42,2657.71,2810.12,2810.12,1177129984,BTC,83.2260201158317500000,2389.006000,0.17627163766018168,1,23394912656,2571.34,2810.12,0.0928620874719
124,2017-07-23,2808.10,2832.18,2653.94,2730.40,2730.40,1072840000,BTC,93.1142850706257500000,2399.610000,0.13785156754639296,-1,22322072656,2518.44,2730.40,0.0841632121472
125,2017-07-24,2732.70,2777.26,2699.19,2754.86,2754.86,866473984,BTC,91.3475185293655000000,2415.371333,0.14055340574831605,1,23188546640,2372.56,2754.86,0.1611339649998
126,2017-07-25,2757.50,2768.08,2480.96,2576.48,2576.48,1460089984,BTC,88.7770618847012500000,2428.966000,0.06073119179107489,-1,21728456656,2337.79,2576.48,0.1021007019450
127,2017-07-26,2577.77,2610.76,2450.80,2529.45,2529.45,937404032,BTC,80.8733582644347500000,2441.743333,0.03591969140025906,-1,20791052624,2398.84,2529.45,0.0544471494556
128,2017-07-27,2538.71,2693.32,2529.34,2671.78,2671.78,789104000,BTC,79.2226114577935000000,2459.939333,0.08611621602133226,1,21580156624,2357.90,2671.78,0.1331184528606
129,2017-07-28,2679.73,2897.45,2679.73,2809.01,2809.01,1380099968,BTC,80.7474824843992500000,2490.013333,0.12811042526253011,1,22960256592,2233.34,2809.01,0.2577619171286
130,2017-07-29,2807.02,2808.76,2692.80,2726.45,2726.45,803745984,BTC,84.9706571447880000000,2522.887333,0.08068638830491920,-1,22156510608,1998.86,2726.45,0.3640024814144
131,2017-07-30,2724.39,2758.53,2644.85,2757.18,2757.18,705942976,BTC,91.3835634954605000000,2573.442000,0.07139776221884931,1,22862453584,1929.82,2757.18,0.4287239224384
132,2017-07-31,2763.24,2889.62,2720.61,2875.34,2875.34,860574976,BTC,95.4898736173375000000,2636.476667,0.09059944887424259,1,23723028560,2228.41,2875.34,0.2903101314390
133,2017-08-01,2871.30,2921.35,2685.61,2718.26,2718.26,1324669952,BTC,89.2075379346370000000,2669.133333,0.01840547506286753,-1,22398358608,2318.88,2718.26,0.1722296970951
134,2017-08-02,2727.13,2762.53,2668.59,2710.67,2710.67,1094950016,BTC,84.9348560996587500000,2695.252667,0.00572018096439194,-1,21303408592,2273.43,2710.67,0.1923261327598
135,2017-08-03,2709.56,2813.31,2685.14,2804.73,2804.73,804796992,BTC,81.5327900268007500000,2730.672667,0.02712054575232616,1,22108205584,2817.60,2804.73,-0.0045677172061
136,2017-08-04,2806.93,2899.33,2743.72,2895.89,2895.89,1002120000,BTC,81.5327900268007500000,2735.892000,0.05848110963444463,1,23110325584,2667.76,2895.89,0.0855136893874
137,2017-08-05,2897.63,3290.01,2874.83,3252.91,3252.91,1945699968,BTC,88.0570212241557500000,2774.902000,0.17226121859438640,1,25056025552,2810.12,3252.91,0.1575697834968
138,2017-08-06,3257.61,3293.29,3155.60,3213.94,3213.94,1105030016,BTC,93.5498453055287500000,2801.823333,0.14708874115868461,-1,23950995536,2730.40,3213.94,0.1770949311456
139,2017-08-07,3212.78,3397.68,3180.89,3378.94,3378.94,1482279936,BTC,98.6533464185995000000,2845.059333,0.18765185696041159,1,25433275472,2754.86,3378.94,0.2265378276936
140,2017-08-08,3370.22,3484.85,3345.83,3419.94,3419.94,1752760064,BTC,98.6533464185995000000,2889.398000,0.18361679491714191,1,27186035536,2576.48,3419.94,0.3273691237658
141,2017-08-09,3420.40,3422.76,3247.67,3342.47,3342.47,1468960000,BTC,96.4784202543527500000,2940.464000,0.13671515787984481,-1,25717075536,2529.45,3342.47,0.3214216529285
142,2017-08-10,3341.84,3453.45,3319.47,3381.28,3381.28,1515110016,BTC,96.5332378648380000000,2997.252667,0.12812644633806577,1,27232185552,2671.78,3381.28,0.2655533015443
143,2017-08-11,3373.82,3679.72,3372.12,3650.62,3650.62,2021190016,BTC,96.5332378648380000000,3062.508667,0.19203581016347210,1,29253375568,2809.01,3650.62,0.2996108949416
144,2017-08-12,3650.63,3949.92,3613.70,3884.71,3884.71,2219589888,BTC,96.5332378648380000000,3134.222000,0.23944953484469192,1,31472965456,2726.45,3884.71,0.4248234884190
145,2017-08-13,3880.04,4208.39,3857.80,4073.26,4073.26,3159089920,BTC,98.7081640290847500000,3224.009333,0.26341445674716972,1,34632055376,2757.18,4073.26,0.4773282846967
146,2017-08-14,4066.10,4325.13,3989.16,4325.13,4325.13,2463089920,BTC,100.0000000000000000000,3328.539333,0.29940780844003925,1,37095145296,2875.34,4325.13,0.5042151536862
147,2017-08-15,4326.99,4455.97,3906.18,4181.93,4181.93,3258050048,BTC,97.7825402921100000000,3415.645333,0.22434550203342204,-1,33837095248,2718.26,4181.93,0.5384584256105
148,2017-08-16,4200.34,4381.23,3994.42,4376.63,4376.63,2272039936,BTC,97.7825402921100000000,3526.203333,0.24117346241530536,1,36109135184,2710.67,4376.63,0.6145934399982
149,2017-08-17,4384.44,4484.70,4243.71,4331.69,4331.69,2553359872,BTC,97.0678001686925000000,3634.271333,0.19190054982061517,-1,33555775312,2804.73,4331.69,0.5444231708578
150,2017-08-18,4324.34,4370.13,4015.40,4160.62,4160.62,2941710080,BTC,93.4208060981602500000,3724.664000,0.11704572546678036,-1,30614065232,2895.89,4160.62,0.4367327488268
151,2017-08-19,4137.75,4243.26,3970.55,4193.70,4193.70,2975820032,BTC,91.7049301791850000000,3811.184667,0.10036651761120239,1,33589885264,3252.91,4193.70,0.2892148875930
152,2017-08-20,4189.31,4196.29,4069.88,4087.66,4087.66,2109769984,BTC,85.4915370993442500000,3866.834667,0.05710751868564439,-1,31480115280,3213.94,4087.66,0.2718532393262
153,2017-08-21,4090.48,4109.14,3988.60,4001.74,4001.74,2800890112,BTC,77.1436080032985000000,3919.354667,0.02102012703613281,-1,28679225168,3378.94,4001.74,0.1843181589493
154,2017-08-22,3998.35,4128.76,3674.58,4100.52,4100.52,3764239872,BTC,74.1158612213515000000,3967.460000,0.03353783024907624,1,32443465040,3419.94,4100.52,0.1990034912893
155,2017-08-23,4089.01,4255.78,4078.41,4151.52,4151.52,2369819904,BTC,72.6073406557512500000,4016.232000,0.03368530503217942,1,34813284944,3342.47,4151.52,0.2420515367378
156,2017-08-24,4137.60,4376.39,4130.26,4334.68,4334.68,2037750016,BTC,77.7670842655562500000,4082.379333,0.06180235750277349,1,36851034960,3381.28,4334.68,0.2819642265651
157,2017-08-25,4332.82,4455.70,4307.35,4371.60,4371.60,1727970048,BTC,86.6565465043995000000,4148.400667,0.05380370675752762,1,38579005008,3650.62,4371.60,0.1974952199900
158,2017-08-26,4372.06,4379.28,4269.52,4352.40,4352.40,1511609984,BTC,92.0998879423397500000,4195.186000,0.03747485808734106,-1,37067395024,3884.71,4352.40,0.1203925132121
159,2017-08-27,4345.10,4416.59,4317.29,4382.88,4382.88,1537459968,BTC,97.5417441348052500000,4228.397333,0.03653456731569649,1,38604854992,4073.26,4382.88,0.0760128251081
160,2017-08-28,4384.45,4403.93,4224.64,4382.66,4382.66,1959330048,BTC,98.5809632118095000000,4249.024000,0.03145098733262039,-1,36645524944,4325.13,4382.66,0.0133013342952
161,2017-08-29,4389.21,4625.68,4352.13,4579.02,4579.02,2486080000,BTC,98.7541701924295000000,4265.950000,0.07338810815879230,1,39131604944,4181.93,4579.02,0.0949537653667
162,2017-08-30,4570.36,4626.52,4471.41,4565.30,4565.30,1937849984,BTC,99.3914038641747500000,4291.508000,0.06379855286300294,-1,37193754960,4376.63,4565.30,0.0431085104293
163,2017-08-31,4555.59,4736.05,4549.40,4703.39,4703.39,1944930048,BTC,99.3914038641747500000,4313.292000,0.09044089757892579,1,39138685008,4331.69,4703.39,0.0858094646662
164,2017-09-01,4701.76,4892.01,4678.53,4892.01,4892.01,2599079936,BTC,99.4058342572062500000,4350.646667,0.12443284284754352,1,41737764944,4160.62,4892.01,0.1757887045681
165,2017-09-02,4901.42,4975.04,4469.24,4578.77,4578.77,2722139904,BTC,90.6096263652185000000,4378.523333,0.04573383576393973,-1,39015625040,4193.70,4578.77,0.0918210649307
166,2017-09-03,4585.27,4714.08,4417.59,4582.96,4582.96,1933190016,BTC,82.5252451503477500000,4404.474000,0.04052379466878451,-1,37082435024,4087.66,4582.96,0.1211695688976
167,2017-09-04,4591.63,4591.63,4108.40,4236.31,4236.31,2987330048,BTC,64.1122917766522500000,4414.384000,-0.04033949017575272,-1,34095104976,4001.74,4236.31,0.0586170016043
168,2017-09-05,4228.29,4427.84,3998.11,4376.53,4376.53,2697969920,BTC,47.8303425416650000000,4439.370000,-0.01415516165582053,1,36793074896,4100.52,4376.53,0.0673109751934
169,2017-09-06,4376.59,4617.25,4376.59,4597.12,4597.12,2172100096,BTC,46.6706428589387500000,4472.476667,0.02786897334080603,1,38965174992,4151.52,4597.12,0.1073341812156
170,2017-09-07,4589.14,4655.04,4491.33,4599.88,4599.88,1844620032,BTC,44.2110931260435000000,4502.367333,0.02165808779867496,1,40809795024,4334.68,4599.88,0.0611809868318
171,2017-09-08,4605.16,4661.00,4075.18,4228.75,4228.75,2700890112,BTC,37.6240464997390000000,4495.305333,-0.05929637994625626,-1,38108904912,4371.60,4228.75,-0.0326768231311
